"hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","type","timestamp","productType","likesCount","firstComment","caption"
"qotd:","booksmakemewhole","bookshelf","mybookcollection","booksbooksbooks","toomanybooks","bookishpost","bookpeople","booksandme","bookstagramming","readit",,"Sidecar","2023-10-21T08:46:42.000Z",,"520","It looks so organised 😍","The result of 2.5 hrs of back-breaking work!

Conclusion: Only get books if you have enough space 😅

#qotd: Read anything interesting lately?

#booksmakemewhole #bookshelf #mybookcollection #booksbooksbooks #toomanybooks #bookishpost #bookpeople #booksandme #bookstagramming #readit"
"booksmakemewhole","murdermystery","booknews","newbookalert","reviewcopy","bookreview","indianbookreaders","readinglog","letsreadtogether","readingstuff",,,"Image","2023-10-27T14:51:52.000Z",,"-1","I wish this book had a more complex ending.","THE AMERICAN BOYFRIEND 

“She takes up every inch of my head and heart. She was and is all I will ever need.”

Phoebe Wong is on vacation in the States! She is glad to have escaped the dullness of a British Winter with her baby daughter, Jojo. They’ll be staying at a property called ‘Allamanda Grove’ in Key West, thanks to her long-distance American Boyfriend, Carter, who’ll accompany then on this vacation.

But as soon as Phoebe lands on American soil, she is distressed as Carter is unable to come as he is caught up with some important work. The same night, there’s a robbery where she’s staying and she loses her handbag containing all her cards and important documents like her passport. She somehow arranges to get new documents and some cash to get them going in this new place.

Carter’s one day delay turns almost into a whole week and Phoebe can’t decide what to believe anymore. The house she’s staying at seems nothing but hostile, presenting a new challenge everyday. Along with her toddler daughter, she tries her best to make the most of this vacation but is caught up in a messy murder case right after Carter’s arrival!

Does she even know who Carter is and what he’s capable of? Will she be able to get out of this horrible place safely, along with her daughter? Read to know!

I thought this book would be a very interesting fast paced thriller, but I was in for some disappointment. The plot seemed to be leading here and there without any sense of direction. I didn’t enjoy reading this one.
____________________________________________
The last book you finished?

#booksmakemewhole #murdermystery #booknews #newbookalert #reviewcopy #bookreview #indianbookreaders #readinglog #letsreadtogether #readingstuff"
"booksmakemewhole","neelrecommends","bookstagramfavorites","favouritebooks","bookishlyeverafter",,,,,,,,"Sidecar","2023-11-09T12:40:29.000Z",,"301","Lover Namesake❤️","Have you read or want to read any of these Books?

#booksmakemewhole #neelrecommends #bookstagramfavorites #favouritebooks #bookishlyeverafter"
"booksmakemewhole","octoberwrapup","monthlywrapup","octoberreads","monthlyreads",,,,,,,,"Sidecar","2023-11-02T12:51:20.000Z",,"253","Excellent book choices","OCTOBER WRAP-UP

“There is nothing sweeter in the world than feeling there is someone who can completely understand you and on whose friendship you can count on absolutely.”
- Simone De Beauvoir, The Inseparables

Here is the list of Books I read in October with their ratings:
1. The Book of Tomorrow 🌟🌟🌟🌟
2. The White Chrysanthemum 🌟🌟🌟🌟🌟
3. The Inseparables 🌟🌟🌟🌟
4. What you are looking for is in the library 🌟🌟🌟🌟🌟
5. The Inmate 🌟🌟🌟🌟
6. The American Boyfriend 🌟🌟🌟.5
7. Sakina’s Kiss 🌟🌟🌟

October was a good month reading wise!

Your favourite read of October?

#booksmakemewhole #octoberwrapup #monthlywrapup #octoberreads #monthlyreads"
"booksmakemewhole","neelrecommends","booktoread","readingtime","readersofinstagram",,,,,,,,"Sidecar","2024-03-04T16:25:21.000Z",,"562","the house maid was sooooooo good i was hooked,","Have you read any of these Books?

#booksmakemewhole #neelrecommends #booktoread #readingtime #readersofinstagram"
"booksmakemewhole","neelrecommends","annotatingbooks","booksilove","readinglove","favoritereads","amazingbook","bookishobsession","bookaddiction","booksirecommend",,,"Sidecar","2023-10-28T13:45:09.000Z",,"906","The kite runner is the queen. I really want to read it for the first time again.","Have you read or want to read any of these Books?

#booksmakemewhole #neelrecommends #annotatingbooks #booksilove #readinglove #favoritereads #amazingbook #bookishobsession #bookaddiction #booksirecommend"
"booksmakemewhole","kenfollett","armouroflight","kingsbridgeseries","panmacmillan","booktour","giftedbook","reviewcopy","booksandcandles","newbookalert",,,"Image","2023-10-03T13:29:41.000Z",,"-1","Wow that sound good ❤️","THE ARMOUR OF LIGHT BOOK TOUR STOP

Revolution is in the air!

1792. A tyrannical government is determined to make England a mighty commercial empire. In France, Napoleon Bonaparte begins his rise to power, and with dissent rife, France’s neighbours are on high alert.

Kingsbridge is on the edge!

Unprecedented industrial change sweeps the land, making the lives of the workers in Kingbridge’s prosperous cloth mills a misery. Rampant modernization and dangerous new machinery are rendering jobs obsolete and tearing families apart.

Tyranny is on the horizon!

Now, as international conflict nears, a story of a small group of Kingsbridge people – including spinner Sal Clitheroe, weaver David Shoveller and Kit, Sal’s inventive and headstrong son – will come to define the struggle of a generation as they seek enlightenment and fight for a future free from oppression . . .

Super-excited to start reading this one!

The last book you received or bought?

#booksmakemewhole #kenfollett #armouroflight #kingsbridgeseries #panmacmillan #booktour #giftedbook #reviewcopy #booksandcandles #newbookalert"
"thelastbooki","qotd:","booksmakemewhole","booksiread","booktags","bookchallenges","bookphotos","candlesandbooks","readingstagram","readersgonnaread","readingmylifeaway","booksareessential","Image","2023-09-28T13:41:59.000Z",,"-1","It's Muntazir by @nirocktin","#thelastbooki TAG

“Please try to remember that books aren’t always an escape; sometimes books teach us things. They show us the world; they don’t hide it.”

- Sara Nisha Adams, The Reading List

🔵Bought : How to stop Time by Matt Haig

🔵Borrowed : I mostly lend Books so I don’t remember 😅

🔵Was Gifted : Sakina’s Kiss by @penguinindia 

🔵Lended : The Day I stopped Drinking Milk by Sudha Murty

🔵Started : For One More Day by Mitch Albom

🔵Finished : Big Swiss by Jen Beagin

🔵Gave Five Stars to : Someone Else’s Shoes by Jojo Moyes

🔵Gave Two or less Stars to : Big Swiss by Jen Beagin

🔵Dnf-ed : The Name of the Rose by Umberto Eco because I found it a bit complex but I’ll read and finish it soon 😬

🔵Listened to : The Poetx by Elizabeth Acevedo. Apparently, the one and only audiobook I managed to finish 😅

If you are seeing this and find it interesting enough to post about, consider yourselves tagged!

#qotd: The last book you finished reading?

#booksmakemewhole #booksiread #booktags #bookchallenges #bookphotos #candlesandbooks #readingstagram #readersgonnaread #readingmylifeaway #booksareessential"
"tenbeforetheend","2023reading","booksmakemewhole","bookstack","colorfulbooks","bookcollection","2023tbr","bookstoberead","booksandmorebooks","bookishtag","bookchallenge",,"Image","2023-10-05T14:03:25.000Z",,"-1","Good luck 😍","#tenbeforetheend 

Here are the ten Books I wish to read before the year end!!

A book you wish to read before the year end?

#2023reading #booksmakemewhole #bookstack #colorfulbooks #bookcollection #2023tbr #bookstoberead #booksandmorebooks #bookishtag #bookchallenge"
"booksmakemewhole","monthlywrapup","septemberreads","reading2023","monthlyreading","bookratings","booksandbooks","readingpeople","readallthebooks","readit",,,"Sidecar","2023-10-01T14:20:38.000Z",,"197","Beautiful😍😍","SEPTEMBER WRAP-UP

“There is everything you know and there is everything that happens. When the two do not line up, you make a choice.”
- Mitch Albom, For One More Day

Here is the list of Books I Read in September with their Ratings:

1. The Devil’s Flute Murders 🌟🌟🌟🌟.5
2. Begin Again 🌟🌟🌟🌟.5
3. The Housemaid’s Secret 🌟🌟🌟🌟
4. Big Swiss 🌟🌟
5. For One More Day 🌟🌟🌟🌟🌟

Swipe to see what else I did last month!➡️

Your favourite read of September?

#booksmakemewhole #monthlywrapup #septemberreads #reading2023 #monthlyreading #bookratings #booksandbooks #readingpeople #readallthebooks #readit"
"booksmakemewhole","neelrecommends","whatyouarelookingforisinthelibrary","readthisbook","fivestarread","booksaboutbooks","japaneseliterature","translatedfiction","comfortreads","readingismyhappyplace",,,"Sidecar","2023-10-12T14:22:40.000Z",,"264","Loved the review!! Added it to my TBR!","WHAT YOU ARE LOOKING FOR IS IN THE LIBRARY 

“In a world where you don’t know what will happen next, I just do what I can right now.”

Five people. Five Books. Five Stories. One Library. One Librarian. 

A beautiful heartwarming book comprising of stories of five people at different stages in life trying to cope with their respective problems and trying to find that one thing that can make their lives feel fulfilling. Each of them somehow stumble across the Community House where the Library is situated. The Librarian, Ms. Komachi, recommends everyone a book that they weren’t quite expecting. These books have a huge impact on the people’s lives as they learn things they never thought about and view life with a different fresher perspective!

I can’t describe how much I loved this book. It’s so soothing to read, so relatable and so damn comforting! Please go and read it already!

A book you want everyone to read?

#booksmakemewhole #neelrecommends #whatyouarelookingforisinthelibrary #readthisbook #fivestarread #booksaboutbooks #japaneseliterature #translatedfiction #comfortreads #readingismyhappyplace"
